row_id,trip_id,station_name,event_type,scheduled_time,actual_time,delay_seconds,day_of_week,hour_of_day,service_date,punctuality_status,delay_bucket,peak_status,day_type
2055,1|60866|14|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 11:44:00,2025-01-26 11:36:00,-480.0,0,11,2025-01-26,early,more_than_5min_early,off_peak,weekend
2056,1|60902|14|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 11:54:00,2025-01-26 11:54:00,0.0,0,11,2025-01-26,punctual,on_time,off_peak,weekend
2057,1|60866|14|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 11:54:00,2025-01-26 11:46:00,-480.0,0,11,2025-01-26,early,more_than_5min_early,off_peak,weekend
2058,1|60866|14|86|26012025,Antonplatz (Berlin),departure,2025-01-26 11:54:00,2025-01-26 11:46:00,-480.0,0,11,2025-01-26,early,more_than_5min_early,off_peak,weekend
2059,1|60902|14|86|26012025,Antonplatz (Berlin),departure,2025-01-26 11:54:00,2025-01-26 11:54:00,0.0,0,11,2025-01-26,punctual,on_time,off_peak,weekend
2060,1|60866|15|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 11:54:00,2025-01-26 11:36:00,-1080.0,0,11,2025-01-26,early,more_than_5min_early,off_peak,weekend
2061,1|60902|13|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 11:54:00,2025-01-26 11:54:00,0.0,0,11,2025-01-26,punctual,on_time,off_peak,weekend
2062,1|60902|13|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 11:54:00,2025-01-26 11:54:00,0.0,0,11,2025-01-26,punctual,on_time,off_peak,weekend
2063,1|60866|15|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 11:54:00,2025-01-26 11:36:00,-1080.0,0,11,2025-01-26,early,more_than_5min_early,off_peak,weekend
2064,1|60866|15|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:04:00,2025-01-26 12:05:00,60.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2065,1|60902|15|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:04:00,2025-01-26 12:04:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2066,1|60866|15|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:04:00,2025-01-26 12:05:00,60.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2067,1|60902|15|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:04:00,2025-01-26 12:04:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2068,1|60902|14|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:04:00,2025-01-26 12:06:00,120.0,0,12,2025-01-26,late,1_to_5min_late,off_peak,weekend
2069,1|60866|16|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:04:00,2025-01-26 12:02:00,-120.0,0,12,2025-01-26,early,1_to_5min_early,off_peak,weekend
2070,1|60866|16|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:04:00,2025-01-26 12:02:00,-120.0,0,12,2025-01-26,early,1_to_5min_early,off_peak,weekend
2071,1|60902|14|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:04:00,2025-01-26 12:06:00,120.0,0,12,2025-01-26,late,1_to_5min_late,off_peak,weekend
2072,1|60902|16|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:14:00,2025-01-26 12:15:00,60.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2073,1|60866|16|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:14:00,2025-01-26 12:12:00,-120.0,0,12,2025-01-26,early,1_to_5min_early,off_peak,weekend
2074,1|60866|16|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:14:00,2025-01-26 12:12:00,-120.0,0,12,2025-01-26,early,1_to_5min_early,off_peak,weekend
2075,1|60902|16|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:14:00,2025-01-26 12:15:00,60.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2076,1|60902|15|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:14:00,2025-01-26 12:14:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2077,1|60866|17|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:14:00,2025-01-26 12:06:00,-480.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2078,1|60866|17|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:14:00,2025-01-26 12:06:00,-480.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2079,1|60902|15|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:14:00,2025-01-26 12:14:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2080,1|60902|17|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:24:00,2025-01-26 12:24:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2081,1|60866|17|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:24:00,2025-01-26 12:16:00,-480.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2082,1|60866|17|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:24:00,2025-01-26 12:16:00,-480.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2083,1|60902|17|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:24:00,2025-01-26 12:24:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2084,1|60866|18|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:24:00,2025-01-26 12:07:00,-1020.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2085,1|60902|16|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:24:00,2025-01-26 12:25:00,60.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2086,1|60902|16|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:24:00,2025-01-26 12:25:00,60.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2087,1|60866|18|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:24:00,2025-01-26 12:07:00,-1020.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2088,1|60866|18|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:34:00,2025-01-26 12:34:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2089,1|60902|18|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:34:00,2025-01-26 12:33:00,-60.0,0,12,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2090,1|60902|18|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:34:00,2025-01-26 12:33:00,-60.0,0,12,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2091,1|60866|18|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:34:00,2025-01-26 12:34:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2092,1|60902|17|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:34:00,2025-01-26 12:36:00,120.0,0,12,2025-01-26,late,1_to_5min_late,off_peak,weekend
2093,1|60866|19|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:34:00,2025-01-26 12:34:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2094,1|60866|19|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:34:00,2025-01-26 12:34:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2095,1|60902|17|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:34:00,2025-01-26 12:36:00,120.0,0,12,2025-01-26,late,1_to_5min_late,off_peak,weekend
2096,1|60902|19|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:44:00,2025-01-26 12:44:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2097,1|60866|19|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:44:00,2025-01-26 12:44:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2098,1|60866|19|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:44:00,2025-01-26 12:44:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2099,1|60902|19|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:44:00,2025-01-26 12:44:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2100,1|60866|20|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:44:00,2025-01-26 12:37:00,-420.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2101,1|60902|18|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:44:00,2025-01-26 12:43:00,-60.0,0,12,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2102,1|60902|18|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:44:00,2025-01-26 12:43:00,-60.0,0,12,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2103,1|60866|20|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:44:00,2025-01-26 12:37:00,-420.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2104,1|60902|20|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:54:00,2025-01-26 12:54:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2105,1|60866|20|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 12:54:00,2025-01-26 12:47:00,-420.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2106,1|60866|20|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:54:00,2025-01-26 12:47:00,-420.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2107,1|60902|20|86|26012025,Antonplatz (Berlin),departure,2025-01-26 12:54:00,2025-01-26 12:54:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2108,1|60866|21|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:54:00,2025-01-26 12:36:00,-1080.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2109,1|60902|19|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 12:54:00,2025-01-26 12:54:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2110,1|60902|19|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:54:00,2025-01-26 12:54:00,0.0,0,12,2025-01-26,punctual,on_time,off_peak,weekend
2111,1|60866|21|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 12:54:00,2025-01-26 12:36:00,-1080.0,0,12,2025-01-26,early,more_than_5min_early,off_peak,weekend
2112,1|60902|21|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:04:00,2025-01-26 13:06:00,120.0,0,13,2025-01-26,late,1_to_5min_late,off_peak,weekend
2113,1|60866|21|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:04:00,2025-01-26 13:04:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2114,1|60902|21|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:04:00,2025-01-26 13:06:00,120.0,0,13,2025-01-26,late,1_to_5min_late,off_peak,weekend
2115,1|60866|21|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:04:00,2025-01-26 13:04:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2116,1|60902|20|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:04:00,2025-01-26 13:04:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2117,1|60866|22|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:04:00,2025-01-26 13:01:00,-180.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2118,1|60866|22|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:04:00,2025-01-26 13:01:00,-180.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2119,1|60902|20|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:04:00,2025-01-26 13:04:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2120,1|60902|22|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:14:00,2025-01-26 13:15:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2121,1|60866|22|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:14:00,2025-01-26 13:11:00,-180.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2122,1|60866|22|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:14:00,2025-01-26 13:11:00,-180.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2123,1|60902|22|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:14:00,2025-01-26 13:15:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2124,1|60902|21|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:14:00,2025-01-26 13:16:00,120.0,0,13,2025-01-26,late,1_to_5min_late,off_peak,weekend
2125,1|60866|23|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:14:00,2025-01-26 13:03:00,-660.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2126,1|60866|23|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:14:00,2025-01-26 13:03:00,-660.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2127,1|60902|21|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:14:00,2025-01-26 13:16:00,120.0,0,13,2025-01-26,late,1_to_5min_late,off_peak,weekend
2128,1|60866|23|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:24:00,2025-01-26 13:13:00,-660.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2129,1|60902|23|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:24:00,2025-01-26 13:24:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2130,1|60902|23|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:24:00,2025-01-26 13:24:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2131,1|60866|23|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:24:00,2025-01-26 13:13:00,-660.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2132,1|60902|22|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:24:00,2025-01-26 13:25:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2133,1|60866|24|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:24:00,2025-01-26 13:03:00,-1260.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2134,1|60866|24|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:24:00,2025-01-26 13:03:00,-1260.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2135,1|60902|22|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:24:00,2025-01-26 13:25:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2136,1|60902|24|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:34:00,2025-01-26 13:33:00,-60.0,0,13,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2137,1|60866|24|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:34:00,2025-01-26 13:34:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2138,1|60866|24|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:34:00,2025-01-26 13:34:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2139,1|60902|24|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:34:00,2025-01-26 13:33:00,-60.0,0,13,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2140,1|60902|23|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:34:00,2025-01-26 13:35:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2141,1|60866|25|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:34:00,2025-01-26 13:32:00,-120.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2142,1|60866|25|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:34:00,2025-01-26 13:32:00,-120.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2143,1|60902|23|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:34:00,2025-01-26 13:35:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2144,1|60902|25|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:44:00,2025-01-26 13:45:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2145,1|60866|25|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:44:00,2025-01-26 13:42:00,-120.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2146,1|60866|25|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:44:00,2025-01-26 13:42:00,-120.0,0,13,2025-01-26,early,1_to_5min_early,off_peak,weekend
2147,1|60902|25|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:44:00,2025-01-26 13:45:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2148,1|60902|24|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:44:00,2025-01-26 13:43:00,-60.0,0,13,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2149,1|60866|26|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:44:00,2025-01-26 13:37:00,-420.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2150,1|60902|24|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:44:00,2025-01-26 13:43:00,-60.0,0,13,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2151,1|60866|26|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:44:00,2025-01-26 13:37:00,-420.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2152,1|60902|26|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:54:00,2025-01-26 13:54:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2153,1|60866|26|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 13:54:00,2025-01-26 13:47:00,-420.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2154,1|60866|26|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:54:00,2025-01-26 13:47:00,-420.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2155,1|60902|26|86|26012025,Antonplatz (Berlin),departure,2025-01-26 13:54:00,2025-01-26 13:54:00,0.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2156,1|60866|27|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:54:00,2025-01-26 13:36:00,-1080.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2157,1|60902|25|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 13:54:00,2025-01-26 13:55:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2158,1|60902|25|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:54:00,2025-01-26 13:55:00,60.0,0,13,2025-01-26,punctual,on_time,off_peak,weekend
2159,1|60866|27|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 13:54:00,2025-01-26 13:36:00,-1080.0,0,13,2025-01-26,early,more_than_5min_early,off_peak,weekend
2160,1|60866|27|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:04:00,2025-01-26 14:03:00,-60.0,0,14,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2161,1|60902|27|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:04:00,2025-01-26 14:07:00,180.0,0,14,2025-01-26,late,1_to_5min_late,off_peak,weekend
2162,1|60902|27|86|26012025,Antonplatz (Berlin),departure,2025-01-26 14:04:00,2025-01-26 14:07:00,180.0,0,14,2025-01-26,late,1_to_5min_late,off_peak,weekend
2163,1|60866|27|86|26012025,Antonplatz (Berlin),departure,2025-01-26 14:04:00,2025-01-26 14:03:00,-60.0,0,14,2025-01-26,punctual,1_to_5min_early,off_peak,weekend
2164,1|60866|28|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 14:04:00,2025-01-26 14:04:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2165,1|60866|28|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 14:04:00,2025-01-26 14:04:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2166,1|60902|26|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:05:00,2025-01-26 14:05:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2167,1|60902|26|86|26012025,Antonplatz (Berlin),departure,2025-01-26 14:05:00,2025-01-26 14:05:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2168,1|60902|28|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:14:00,2025-01-26 14:16:00,120.0,0,14,2025-01-26,late,1_to_5min_late,off_peak,weekend
2169,1|60866|28|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:14:00,2025-01-26 14:14:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2170,1|60866|28|86|26012025,Antonplatz (Berlin),departure,2025-01-26 14:14:00,2025-01-26 14:14:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2171,1|60902|28|86|26012025,Antonplatz (Berlin),departure,2025-01-26 14:14:00,2025-01-26 14:16:00,120.0,0,14,2025-01-26,late,1_to_5min_late,off_peak,weekend
2172,1|60902|27|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 14:14:00,2025-01-26 14:17:00,180.0,0,14,2025-01-26,late,1_to_5min_late,off_peak,weekend
2173,1|60866|29|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 14:14:00,2025-01-26 14:05:00,-540.0,0,14,2025-01-26,early,more_than_5min_early,off_peak,weekend
2174,1|60866|29|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 14:14:00,2025-01-26 14:05:00,-540.0,0,14,2025-01-26,early,more_than_5min_early,off_peak,weekend
2175,1|60902|27|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 14:14:00,2025-01-26 14:17:00,180.0,0,14,2025-01-26,late,1_to_5min_late,off_peak,weekend
2176,1|60902|26|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-01-26 14:15:00,2025-01-26 14:15:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2177,1|60902|26|86|26012025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-01-26 14:15:00,2025-01-26 14:15:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2178,1|60902|29|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:24:00,2025-01-26 14:24:00,0.0,0,14,2025-01-26,punctual,on_time,off_peak,weekend
2179,1|60866|29|86|26012025,Antonplatz (Berlin),arrival,2025-01-26 14:24:00,2025-01-26 14:15:00,-540.0,0,14,2025-01-26,early,more_than_5min_early,off_peak,weekend
2180,1|60866|29|86|26012025,Antonplatz (Berlin),departure,2025-01-26 14:24:00,2025-01-26 14:15:00,-540.0,0,14,2025-01-26,early,more_than_5min_early,off_peak,weekend
